web-scraper-order,web-scraper-start-url,types_habits,prix,adresse,image_lien-src
"1752098557-170","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Robes enfants","Prix sur demande","","https://images.coinafrique.com/thumb_3097519_uploaded_image1_1620165230.jpg"
"1752098557-171","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Ensembles pour enfants","Prix sur demande","Dakar, Sénégal",""
"1752098557-172","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Ensembles pour enfants","Prix sur demande","","https://images.coinafrique.com/thumb_3097512_uploaded_image1_1620164877.jpg"
"1752098557-173","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Bazin riche avec broderie","18 000CFA","Yoff, Dakar, Sénégal",""
"1752098557-174","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Bazin riche avec broderie","18 000CFA","","https://images.coinafrique.com/thumb_3092548_uploaded_image1_1619979222.jpg"
"1752098557-175","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Robe enfant","8 000CFA","Dakar, Sénégal",""
"1752098557-176","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Robe enfant","8 000CFA","","https://images.coinafrique.com/thumb_3091601_uploaded_image1_1619937730.jpg"
"1752098557-177","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Vêtements Enfants","7 000CFA","Dakar, Sénégal",""
"1752098557-178","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Vêtements Enfants","7 000CFA","","https://images.coinafrique.com/thumb_3091599_uploaded_image3_1619937608.jpeg"
"1752098557-179","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Ensemble enfant","10 000CFA","Dakar, Sénégal",""
"1752098557-180","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Ensemble enfant","10 000CFA","","https://images.coinafrique.com/thumb_3091597_uploaded_image1_1619937516.jpg"
"1752098557-181","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Polo Enfant","10 000CFA","Dakar, Sénégal",""
"1752098557-182","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Polo Enfant","10 000CFA","","https://images.coinafrique.com/thumb_3091593_uploaded_image1_1619937425.jpg"
"1752098557-183","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Ensemble enfant","10 000CFA","Dakar, Sénégal",""
"1752098557-184","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Ensemble enfant","10 000CFA","","https://images.coinafrique.com/thumb_3091582_uploaded_image1_1619937100.jpg"
"1752098557-185","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Robes enfant","10 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1752098557-186","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Robes enfant","10 000CFA","","https://images.coinafrique.com/thumb_3091576_uploaded_image1_1619936893.jpg"
"1752098557-187","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Vêtements Enfants","Prix sur demande","Dakar, Sénégal",""
"1752098557-188","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Vêtements Enfants","Prix sur demande","","https://images.coinafrique.com/thumb_3091356_uploaded_image1_1619918393.jpg"
"1752098557-189","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Vêtements Enfants","3 500CFA","Dakar, Sénégal",""
"1752098557-190","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Vêtements Enfants","3 500CFA","","https://images.coinafrique.com/thumb_3091353_uploaded_image1_1619918261.jpg"
"1752098557-191","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Pantalons jeans enfants","6 000CFA","Dakar, Sénégal",""
"1752098557-192","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Pantalons jeans enfants","6 000CFA","","https://images.coinafrique.com/thumb_3091181_uploaded_image1_1619912235.jpg"
"1752098557-193","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Ensemble petit garçon","Prix sur demande","Parcelle Assainies, Dakar, Sénégal",""
"1752098557-194","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Ensemble petit garçon","Prix sur demande","","https://images.coinafrique.com/thumb_3088972_uploaded_image1_1619825459.jpg"
"1752098557-195","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Robe enfant","Prix sur demande","Les Parcelles Assainies, Dakar, Sénégal",""
"1752098557-196","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Robe enfant","Prix sur demande","","https://images.coinafrique.com/thumb_3088723_uploaded_image1_1619814031.jpg"
"1752098557-197","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Tunique enfant","Prix sur demande","Rufisque, Sénégal",""
"1752098557-198","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Tunique enfant","Prix sur demande","","https://images.coinafrique.com/thumb_3087733_uploaded_image1_1619763855.jpg"
"1752098557-199","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Vêtements friperie enfants","1 000CFA","Grand Yoff, Dakar, Sénégal",""
"1752098557-200","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Vêtements friperie enfants","1 000CFA","","https://images.coinafrique.com/thumb_3087186_uploaded_image1_1619724786.jpg"
"1752098557-201","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Chemise enfant","2 500CFA","Colobane, Dakar, Sénégal",""
"1752098557-202","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Chemise enfant","2 500CFA","","https://images.coinafrique.com/thumb_3086775_uploaded_image1_1619710616.jpg"
"1752098557-203","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Vêtement enfants","2 500CFA","Colobane, Dakar, Sénégal",""
"1752098557-204","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Vêtement enfants","2 500CFA","","https://images.coinafrique.com/thumb_3086774_uploaded_image1_1619710562.jpg"
"1752098557-205","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Chemise enfant","2 500CFA","Colobane, Dakar, Sénégal",""
"1752098557-206","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Chemise enfant","2 500CFA","","https://images.coinafrique.com/thumb_3086770_uploaded_image1_1619710501.jpg"
"1752098557-207","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Robe fillette","Prix sur demande","Rufisque, Sénégal",""
"1752098557-208","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Robe fillette","Prix sur demande","","https://images.coinafrique.com/thumb_3086234_uploaded_image1_1619695623.jpg"
"1752098557-209","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Robe fillette","Prix sur demande","Rufisque, Sénégal",""
"1752098557-210","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Robe fillette","Prix sur demande","","https://images.coinafrique.com/thumb_3086230_uploaded_image1_1619695571.jpg"
"1752098557-211","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Robe fillette","Prix sur demande","Rufisque, Sénégal",""
"1752098557-212","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Robe fillette","Prix sur demande","","https://images.coinafrique.com/thumb_3086229_uploaded_image1_1619695508.jpg"
"1752098557-213","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Robe fillette","Prix sur demande","Rufisque, Sénégal",""
"1752098557-214","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Robe fillette","Prix sur demande","","https://images.coinafrique.com/thumb_3086225_uploaded_image1_1619695446.jpg"
"1752098557-215","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Robe fillette","Prix sur demande","Rufisque, Sénégal",""
"1752098557-216","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Robe fillette","Prix sur demande","","https://images.coinafrique.com/thumb_3086220_uploaded_image1_1619695388.jpg"
"1752098557-217","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Robe fillette","Prix sur demande","Rufisque, Sénégal",""
"1752098557-218","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Robe fillette","Prix sur demande","","https://images.coinafrique.com/thumb_3083787_uploaded_image1_1619562155.jpg"
"1752098557-219","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Ensemble enfants","1 300CFA","Dakar, Sénégal",""
"1752098557-220","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Ensemble enfants","1 300CFA","","https://images.coinafrique.com/thumb_3083311_uploaded_image1_1619543622.jpg"
"1752098557-221","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Vêtements enfants","10 000CFA","Rufisque, Sénégal",""
"1752098557-222","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Vêtements enfants","10 000CFA","","https://images.coinafrique.com/thumb_3079390_uploaded_image3_1619366149.jpeg"
"1752098557-223","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Boxer enfant","6 500CFA","Parcelle Assainies, Dakar, Sénégal",""
"1752098557-224","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Boxer enfant","6 500CFA","","https://images.coinafrique.com/thumb_3077069_uploaded_image1_1619214743.jpg"
"1752098557-225","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Ensemble fille","2 000CFA","Sicap Liberté, Dakar, Sénégal",""
"1752098557-226","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Ensemble fille","2 000CFA","","https://images.coinafrique.com/thumb_3072126_uploaded_image1_1619012521.jpg"
"1752098557-227","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Ensemble fille","2 000CFA","Sicap Liberté, Dakar, Sénégal",""
"1752098557-228","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Ensemble fille","2 000CFA","","https://images.coinafrique.com/thumb_3072113_uploaded_image1_1619012309.jpg"
"1752098557-229","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Vêtements enfant","15 000CFA","Parcelle Assainies, Dakar, Sénégal",""
"1752098557-230","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Vêtements enfant","15 000CFA","","https://images.coinafrique.com/thumb_3067708_uploaded_image1_1618829674.jpg"
"1752098557-231","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Body bébé","10 000CFA","Rufisque, Sénégal",""
"1752098557-232","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Body bébé","10 000CFA","","https://images.coinafrique.com/thumb_3067317_uploaded_image1_1618813231.jpg"
"1752098557-233","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Grenouillère bébé","3 000CFA","Rufisque, Sénégal",""
"1752098557-234","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Grenouillère bébé","3 000CFA","","https://images.coinafrique.com/thumb_3067315_uploaded_image1_1618813047.jpg"
"1752098557-235","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Ensemble enfant","7 000CFA","HLM, Dakar, Sénégal",""
"1752098557-236","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Ensemble enfant","7 000CFA","","https://images.coinafrique.com/thumb_3061627_uploaded_image1_1618503756.jpg"
"1752098557-237","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Ensemble vêtement enfant","7 000CFA","HLM, Dakar, Sénégal",""
"1752098557-238","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Ensemble vêtement enfant","7 000CFA","","https://images.coinafrique.com/thumb_3061615_uploaded_image1_1618503481.jpg"
"1752098557-239","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Ensemble bébé","7 000CFA","HLM, Dakar, Sénégal",""
"1752098557-240","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Ensemble bébé","7 000CFA","","https://images.coinafrique.com/thumb_3061601_uploaded_image1_1618503055.jpg"
"1752098557-241","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Lacoste enfant","5 000CFA","Dakar, Sénégal",""
"1752098557-242","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Lacoste enfant","5 000CFA","","https://images.coinafrique.com/thumb_3057300_uploaded_image1_1618332021.jpg"
"1752098557-243","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Pantalon enfant","3 000CFA","Colobane, Dakar, Sénégal",""
"1752098557-244","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Pantalon enfant","3 000CFA","","https://images.coinafrique.com/thumb_3056602_uploaded_image1_1618315072.jpg"
"1752098557-245","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Vêtements enfants","3 000CFA","Colobane, Dakar, Sénégal",""
"1752098557-246","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Vêtements enfants","3 000CFA","","https://images.coinafrique.com/thumb_3056595_uploaded_image1_1618314916.jpg"
"1752098557-247","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Pantalon enfant","2 500CFA","Colobane, Dakar, Sénégal",""
"1752098557-248","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Pantalon enfant","2 500CFA","","https://images.coinafrique.com/thumb_3056588_uploaded_image1_1618314847.jpg"
"1752098557-249","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Robe enfant","3 000CFA","Colobane, Dakar, Sénégal",""
"1752098557-250","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Robe enfant","3 000CFA","","https://images.coinafrique.com/thumb_3056583_uploaded_image1_1618314776.jpg"
"1752098557-251","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Robe enfant","2 000CFA","Colobane, Dakar, Sénégal",""
"1752098557-252","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Robe enfant","2 000CFA","","https://images.coinafrique.com/thumb_3056578_uploaded_image1_1618314619.jpg"
"1752098557-253","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","T-shirt enfant","2 000CFA","Colobane, Dakar, Sénégal",""
"1752098557-254","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","T-shirt enfant","2 000CFA","","https://images.coinafrique.com/thumb_3056575_uploaded_image1_1618314552.jpg"
"1752098557-255","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Vêtement enfant","3 000CFA","Colobane, Dakar, Sénégal",""
"1752098557-256","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Vêtement enfant","3 000CFA","","https://images.coinafrique.com/thumb_3056574_uploaded_image1_1618314483.jpg"
"1752098557-257","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Ensemble blouson enfant","6 500CFA","Dieuppeul-Derklé, Dakar, Sénégal",""
"1752098557-258","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Ensemble blouson enfant","6 500CFA","","https://images.coinafrique.com/thumb_3053772_uploaded_image1_1618187520.jpg"
"1752098557-259","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","T-shirt enfant","10 000CFA","Dakar, Sénégal",""
"1752098557-260","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","T-shirt enfant","10 000CFA","","https://images.coinafrique.com/thumb_3051993_uploaded_image1_1618077955.jpg"
"1752098557-261","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Ensemble  body et collant","2 500CFA","Ouakam, Dakar, Sénégal",""
"1752098557-262","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Ensemble  body et collant","2 500CFA","","https://images.coinafrique.com/thumb_3043879_uploaded_image1_1617740872.jpg"
"1752098557-263","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Vêtements enfants","500CFA","Ouakam, Dakar, Sénégal",""
"1752098557-264","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Vêtements enfants","500CFA","","https://images.coinafrique.com/thumb_3041195_uploaded_image1_1617633853.jpg"
"1752098557-265","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Vêtements enfants","1 000CFA","Ouakam, Dakar, Sénégal",""
"1752098557-266","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Vêtements enfants","1 000CFA","","https://images.coinafrique.com/thumb_3041189_uploaded_image1_1617633624.jpg"
"1752098557-267","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Ensembles pour enfants","Prix sur demande","Dakar Plateau, Dakar, Sénégal",""
"1752098557-268","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Ensembles pour enfants","Prix sur demande","","https://images.coinafrique.com/thumb_3038305_uploaded_image1_1617474792.jpg"
"1752098557-269","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Set de baptême","15 000CFA","Dakar, Sénégal",""
"1752098557-270","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Set de baptême","15 000CFA","","https://images.coinafrique.com/thumb_3038303_uploaded_image1_1617474759.jpg"
"1752098557-271","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Ensemble enfants","15 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal",""
"1752098557-272","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Ensemble enfants","15 000CFA","","https://images.coinafrique.com/thumb_3038014_uploaded_image1_1617463542.jpg"
"1752098557-273","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Vêtements enfants","15 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal",""
"1752098557-274","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Vêtements enfants","15 000CFA","","https://images.coinafrique.com/thumb_3038010_uploaded_image1_1617463363.jpg"
"1752098557-275","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Ensemble enfant","15 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal",""
"1752098557-276","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Ensemble enfant","15 000CFA","","https://images.coinafrique.com/thumb_3037998_uploaded_image1_1617463131.jpg"
"1752098557-277","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Grenouillère","1 000CFA","Ouakam, Dakar, Sénégal",""
"1752098557-278","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Grenouillère","1 000CFA","","https://images.coinafrique.com/thumb_3037698_uploaded_image1_1617454183.jpg"
"1752098557-279","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Body enfant","500CFA","Ouakam, Dakar, Sénégal",""
"1752098557-280","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Body enfant","500CFA","","https://images.coinafrique.com/thumb_3037697_uploaded_image1_1617454125.jpg"
"1752098557-281","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Ensembles enfant + chapeau","1 500CFA","Ouakam, Dakar, Sénégal",""
"1752098557-282","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Ensembles enfant + chapeau","1 500CFA","","https://images.coinafrique.com/thumb_3037692_uploaded_image1_1617454021.jpg"
"1752098557-283","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Ensemble enfant","2 500CFA","Ouakam, Dakar, Sénégal",""
"1752098557-284","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Ensemble enfant","2 500CFA","","https://images.coinafrique.com/thumb_3037689_uploaded_image1_1617453933.jpg"
"1752098557-285","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Ensemble bébé","9 000CFA","HLM, Dakar, Sénégal",""
"1752098557-286","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Ensemble bébé","9 000CFA","","https://images.coinafrique.com/thumb_3035855_uploaded_image1_1617379859.jpg"
"1752098557-287","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Ensemble blouson enfant","8 000CFA","Parcelle Assainies, Dakar, Sénégal",""
"1752098557-288","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Ensemble blouson enfant","8 000CFA","","https://images.coinafrique.com/thumb_3035799_uploaded_image2_1617378839.jpeg"
"1752098557-289","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Barboteuse","1 000CFA","Ouakam, Dakar, Sénégal",""
"1752098557-290","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Barboteuse","1 000CFA","","https://images.coinafrique.com/thumb_3033102_uploaded_image1_1617286526.jpg"
"1752098557-291","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Ensemble enfant","2 000CFA","Ouakam, Dakar, Sénégal",""
"1752098557-292","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Ensemble enfant","2 000CFA","","https://images.coinafrique.com/thumb_3033057_uploaded_image1_1617285824.jpg"
"1752098557-293","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Robe fille","11 500CFA","HLM, Dakar, Sénégal",""
"1752098557-294","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Robe fille","11 500CFA","","https://images.coinafrique.com/thumb_3032229_uploaded_image1_1617269385.jpg"
"1752098557-295","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Ensemble bébé","6 000CFA","HLM, Dakar, Sénégal",""
"1752098557-296","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Ensemble bébé","6 000CFA","","https://images.coinafrique.com/thumb_3032224_uploaded_image1_1617269304.jpg"
"1752098557-297","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Ensemble pour bébé","9 500CFA","HLM, Dakar, Sénégal",""
"1752098557-298","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Ensemble pour bébé","9 500CFA","","https://images.coinafrique.com/thumb_3024581_uploaded_image1_1616870758.jpg"
"1752098557-299","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Vêtements pour enfant de 0 à 13ans","Prix sur demande","Dakar, Sénégal",""
"1752098557-300","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Vêtements pour enfant de 0 à 13ans","Prix sur demande","","https://images.coinafrique.com/thumb_3019124_uploaded_image1_1616606467.jpg"
"1752098557-301","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Ensemble chemise - pantalon enfant","2 000CFA","Colobane, Dakar, Sénégal",""
"1752098557-302","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Ensemble chemise - pantalon enfant","2 000CFA","","https://images.coinafrique.com/thumb_3017358_uploaded_image1_1616523355.jpg"
"1752098557-303","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Pantalon jeans enfants","2 000CFA","Colobane, Dakar, Sénégal",""
"1752098557-304","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Pantalon jeans enfants","2 000CFA","","https://images.coinafrique.com/thumb_3017355_uploaded_image1_1616523288.jpg"
"1752098557-305","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Vêtements enfant","3 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal",""
"1752098557-306","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Vêtements enfant","3 000CFA","","https://images.coinafrique.com/thumb_3013660_uploaded_image1_1616353788.jpg"
"1752098557-307","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Vêtements bébé","3 500CFA","Mermoz-Sacré Coeur, Dakar, Sénégal",""
"1752098557-308","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Vêtements bébé","3 500CFA","","https://images.coinafrique.com/thumb_3013647_uploaded_image1_1616353124.jpg"
"1752098557-309","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Pantalon jeans friperie enfants","6 000CFA","Colobane, Dakar, Sénégal",""
"1752098557-310","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Pantalon jeans friperie enfants","6 000CFA","","https://images.coinafrique.com/thumb_3012395_uploaded_image1_1616265641.jpg"
"1752098557-311","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Ensemble chemise - pantalon jeans friperie","5 000CFA","Colobane, Dakar, Sénégal",""
"1752098557-312","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Ensemble chemise - pantalon jeans friperie","5 000CFA","","https://images.coinafrique.com/thumb_3012391_uploaded_image1_1616265553.jpg"
"1752098557-313","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Pantalon jeans friperie","3 000CFA","Colobane, Dakar, Sénégal",""
"1752098557-314","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Pantalon jeans friperie","3 000CFA","","https://images.coinafrique.com/thumb_3012387_uploaded_image1_1616265415.jpg"
"1752098557-315","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Grenouillère bébé","Prix sur demande","HLM, Dakar, Sénégal",""
"1752098557-316","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Grenouillère bébé","Prix sur demande","","https://images.coinafrique.com/thumb_3008320_uploaded_image1_1616068246.jpg"
"1752098557-317","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Lot de vêtements friperie de 0 à 12ans","Prix sur demande","Dakar, Sénégal",""
"1752098557-318","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Lot de vêtements friperie de 0 à 12ans","Prix sur demande","","https://images.coinafrique.com/thumb_3000888_uploaded_image1_1615698089.jpg"
"1752098557-319","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Ensemble maillots enfants","8 000CFA","Dieuppeul-Derklé, Dakar, Sénégal",""
"1752098557-320","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Ensemble maillots enfants","8 000CFA","","https://images.coinafrique.com/thumb_2997124_uploaded_image1_1615491439.jpg"
"1752098557-321","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Robes filles","15 000CFA","Parcelle Assainies, Dakar, Sénégal",""
"1752098557-322","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Robes filles","15 000CFA","","https://images.coinafrique.com/thumb_2991324_uploaded_image1_1615228431.jpg"
"1752098557-323","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Vêtements  bébé","5 000CFA","Grand Yoff, Dakar, Sénégal",""
"1752098557-324","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Vêtements  bébé","5 000CFA","","https://images.coinafrique.com/thumb_2983859_uploaded_image1_1614848831.jpg"
"1752098557-325","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Vêtements enfants","Prix sur demande","Dieuppeul-Derklé, Dakar, Sénégal",""
"1752098557-326","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Vêtements enfants","Prix sur demande","","https://images.coinafrique.com/thumb_2981375_uploaded_image1_1614732549.jpg"
"1752098557-327","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Vêtements enfants","Prix sur demande","Patte d'oie, Dakar, Sénégal",""
"1752098557-328","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Vêtements enfants","Prix sur demande","","https://images.coinafrique.com/thumb_2979283_uploaded_image1_1614675070.jpg"
"1752098557-329","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Vêtements bébé","7 000CFA","Hann Bel-Air, Dakar, Sénégal",""
"1752098557-330","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Vêtements bébé","7 000CFA","","https://images.coinafrique.com/thumb_2971081_uploaded_image1_1614264447.jpg"
"1752098557-331","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Caleçon enfant","1 500CFA","Fass, Dakar, Sénégal",""
"1752098557-332","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Caleçon enfant","1 500CFA","","https://images.coinafrique.com/thumb_2970911_uploaded_image1_1614259523.jpg"
"1752098557-333","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Ensemble enfant","5 000CFA","HLM, Dakar, Sénégal",""
"1752098557-334","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Ensemble enfant","5 000CFA","","https://images.coinafrique.com/thumb_2970729_uploaded_image1_1614253943.jpg"
"1752098557-335","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Vêtements enfants","Prix sur demande","Ouakam, Dakar, Sénégal",""
"1752098557-336","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","Vêtements enfants","Prix sur demande","","https://images.coinafrique.com/thumb_2961090_uploaded_image1_1613766742.jpg"
"1752098587-337","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Pantalon enfant","5 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal",""
"1752098587-338","https://sn.coinafrique.com/categorie/vetements-enfants?page=8","Pantalon enfant","5 000CFA","","https://images.coinafrique.com/thumb_3334439_uploaded_image1_1631629866.jpg"
