web-scraper-order,web-scraper-start-url,types_habits,prix,adresse,image_lien-src
"1752103288-170","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures homme","Prix sur demande","","https://images.coinafrique.com/thumb_5007459_uploaded_image1_1729679365.jpg"
"1752103288-171","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Baskets Air Jordan 1","18 000CFA","Grand Dakar, Dakar, Sénégal",""
"1752103288-172","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Baskets Air Jordan 1","18 000CFA","","https://images.coinafrique.com/thumb_5049981_uploaded_image1_1731943856.jpg"
"1752103288-173","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures homme","Prix sur demande","HLM, Dakar, Sénégal",""
"1752103288-174","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures homme","Prix sur demande","","https://images.coinafrique.com/thumb_5006001_uploaded_image1_1729601821.jpg"
"1752103288-175","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures homme","Prix sur demande","HLM, Dakar, Sénégal",""
"1752103288-176","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures homme","Prix sur demande","","https://images.coinafrique.com/thumb_5006002_uploaded_image1_1729601856.jpg"
"1752103288-177","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Baskets Adidas OG","25 000CFA","Mariste, Dakar, Sénégal",""
"1752103288-178","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Baskets Adidas OG","25 000CFA","","https://images.coinafrique.com/thumb_5048636_uploaded_image1_1731873203.jpg"
"1752103288-179","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures","Prix sur demande","Yoff, Dakar, Sénégal",""
"1752103288-180","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures","Prix sur demande","","https://images.coinafrique.com/thumb_5046898_uploaded_image1_1731759580.jpg"
"1752103288-181","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures Nike","25 000CFA","Dakar, Sénégal",""
"1752103288-182","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures Nike","25 000CFA","","https://images.coinafrique.com/thumb_5046248_uploaded_image1_1731705008.jpg"
"1752103288-183","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Babouches en cuir","10 000CFA","Point E, Dakar, Sénégal",""
"1752103288-184","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Babouches en cuir","10 000CFA","","https://images.coinafrique.com/thumb_5046036_uploaded_image1_1731695505.jpg"
"1752103288-185","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Baskets Timberland","15 000CFA","Dakar, Sénégal",""
"1752103288-186","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Baskets Timberland","15 000CFA","","https://images.coinafrique.com/thumb_5041529_uploaded_image1_1731493422.jpg"
"1752103288-187","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures orthopédique en cuir","Prix sur demande","Guediawaye, Dakar, Sénégal",""
"1752103288-188","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures orthopédique en cuir","Prix sur demande","","https://images.coinafrique.com/thumb_5041047_uploaded_image1_1731457949.jpg"
"1752103288-189","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Baskets All Star Converse","20 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1752103288-190","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Baskets All Star Converse","20 000CFA","","https://images.coinafrique.com/thumb_5040993_uploaded_image1_1731455106.jpg"
"1752103288-191","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures Nike","27 000CFA","Dakar, Sénégal",""
"1752103288-192","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures Nike","27 000CFA","","https://images.coinafrique.com/thumb_5040990_uploaded_image1_1731455007.jpg"
"1752103288-193","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Baskets Adidas Campus","25 000CFA","Dakar, Sénégal",""
"1752103288-194","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Baskets Adidas Campus","25 000CFA","","https://images.coinafrique.com/thumb_5040981_uploaded_image1_1731454854.jpg"
"1752103288-195","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures Pallejum","30 000CFA","Dakar, Sénégal",""
"1752103288-196","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures Pallejum","30 000CFA","","https://images.coinafrique.com/thumb_5040978_uploaded_image1_1731454743.jpg"
"1752103288-197","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures","Prix sur demande","Yoff, Dakar, Sénégal",""
"1752103288-198","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures","Prix sur demande","","https://images.coinafrique.com/thumb_5040022_uploaded_image1_1731418821.jpg"
"1752103288-199","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Baskets Adidas Samba","25 000CFA","Colobane, Dakar, Sénégal",""
"1752103288-200","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Baskets Adidas Samba","25 000CFA","","https://images.coinafrique.com/thumb_4996578_uploaded_image1_1729077988.jpg"
"1752103288-201","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures","8 000CFA","Dakar, Sénégal",""
"1752103288-202","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures","8 000CFA","","https://images.coinafrique.com/thumb_5039611_uploaded_image1_1731407139.jpg"
"1752103288-203","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures mixte","9 000CFA","Dakar, Sénégal",""
"1752103288-204","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures mixte","9 000CFA","","https://images.coinafrique.com/thumb_5039601_uploaded_image1_1731406979.jpg"
"1752103288-205","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Baskets homme","30 000CFA","Colobane, Dakar, Sénégal",""
"1752103288-206","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Baskets homme","30 000CFA","","https://images.coinafrique.com/thumb_5037972_uploaded_image1_1731325427.jpg"
"1752103288-207","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures Versace pointure 40 à 45","30 000CFA","Colobane, Dakar, Sénégal",""
"1752103288-208","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures Versace pointure 40 à 45","30 000CFA","","https://images.coinafrique.com/thumb_4992976_uploaded_image1_1728910542.jpg"
"1752103288-209","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures Versace pointure 40 à 45","30 000CFA","Colobane, Dakar, Sénégal",""
"1752103288-210","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures Versace pointure 40 à 45","30 000CFA","","https://images.coinafrique.com/thumb_4992974_uploaded_image1_1728910435.jpg"
"1752103288-211","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures Dior 40 à 46","17 000CFA","Colobane, Dakar, Sénégal",""
"1752103288-212","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures Dior 40 à 46","17 000CFA","","https://images.coinafrique.com/thumb_4992141_uploaded_image1_1728862906.jpg"
"1752103288-213","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Tapettes Fendi","17 000CFA","Colobane, Dakar, Sénégal",""
"1752103288-214","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Tapettes Fendi","17 000CFA","","https://images.coinafrique.com/thumb_4992139_uploaded_image1_1728862810.jpg"
"1752103288-215","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures Fendi","17 000CFA","Colobane, Dakar, Sénégal",""
"1752103288-216","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures Fendi","17 000CFA","","https://images.coinafrique.com/thumb_4992136_uploaded_image1_1728862658.jpg"
"1752103288-217","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures Guggi","17 000CFA","Colobane, Dakar, Sénégal",""
"1752103288-218","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures Guggi","17 000CFA","","https://images.coinafrique.com/thumb_4992134_uploaded_image1_1728862494.jpg"
"1752103288-219","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures Hermès","17 000CFA","Colobane, Dakar, Sénégal",""
"1752103288-220","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures Hermès","17 000CFA","","https://images.coinafrique.com/thumb_4992132_uploaded_image1_1728862358.jpg"
"1752103288-221","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures Dior","20 000CFA","Colobane, Dakar, Sénégal",""
"1752103288-222","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures Dior","20 000CFA","","https://images.coinafrique.com/thumb_4992128_uploaded_image1_1728862055.jpg"
"1752103288-223","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures Prada","18 000CFA","Colobane, Dakar, Sénégal",""
"1752103288-224","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures Prada","18 000CFA","","https://images.coinafrique.com/thumb_4992130_uploaded_image1_1728862218.jpg"
"1752103288-225","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Tapettes Hermès","18 000CFA","Colobane, Dakar, Sénégal",""
"1752103288-226","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Tapettes Hermès","18 000CFA","","https://images.coinafrique.com/thumb_4992104_uploaded_image1_1728861198.jpg"
"1752103288-227","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures Palm Angels pointure","20 000CFA","Colobane, Dakar, Sénégal",""
"1752103288-228","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures Palm Angels pointure","20 000CFA","","https://images.coinafrique.com/thumb_4992124_uploaded_image1_1728861827.jpg"
"1752103288-229","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Tapettes Myagihidetaka","20 000CFA","Colobane, Dakar, Sénégal",""
"1752103288-230","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Tapettes Myagihidetaka","20 000CFA","","https://images.coinafrique.com/thumb_4992111_uploaded_image1_1728861509.jpg"
"1752103288-231","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Tapettes  Chanel","17 500CFA","Colobane, Dakar, Sénégal",""
"1752103288-232","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Tapettes  Chanel","17 500CFA","","https://images.coinafrique.com/thumb_4992098_uploaded_image1_1728860564.jpg"
"1752103288-233","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Tapettes  Hermès","17 500CFA","Colobane, Dakar, Sénégal",""
"1752103288-234","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Tapettes  Hermès","17 500CFA","","https://images.coinafrique.com/thumb_4992100_uploaded_image1_1728860780.jpg"
"1752103288-235","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Tapettes Lanvin","25 000CFA","Colobane, Dakar, Sénégal",""
"1752103288-236","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Tapettes Lanvin","25 000CFA","","https://images.coinafrique.com/thumb_4992103_uploaded_image1_1728861058.jpg"
"1752103288-237","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Sandale birkenstock","30 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal",""
"1752103288-238","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Sandale birkenstock","30 000CFA","","https://images.coinafrique.com/thumb_4989259_uploaded_image1_1728672859.jpg"
"1752103288-239","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Baskets Nike TN","15 000CFA","Fass, Dakar, Sénégal",""
"1752103288-240","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Baskets Nike TN","15 000CFA","","https://images.coinafrique.com/thumb_5035383_uploaded_image1_1731158367.jpg"
"1752103288-241","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Baskets Adidas","15 000CFA","Fass, Dakar, Sénégal",""
"1752103288-242","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Baskets Adidas","15 000CFA","","https://images.coinafrique.com/thumb_5035381_uploaded_image1_1731158223.jpg"
"1752103288-243","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Baskets Jordan One","15 000CFA","Fass, Dakar, Sénégal",""
"1752103288-244","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Baskets Jordan One","15 000CFA","","https://images.coinafrique.com/thumb_5034410_uploaded_image1_1731091587.jpg"
"1752103288-245","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Baskets Adidas","15 000CFA","Colobane, Dakar, Sénégal",""
"1752103288-246","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Baskets Adidas","15 000CFA","","https://images.coinafrique.com/thumb_5028372_uploaded_image1_1730823615.jpg"
"1752103288-247","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures homme","Prix sur demande","Diamalaye 1, Dakar, Sénégal",""
"1752103288-248","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures homme","Prix sur demande","","https://images.coinafrique.com/thumb_5028319_uploaded_image1_1730822208.jpg"
"1752103288-249","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures Berluti","20 000CFA","Grand Yoff, Dakar, Sénégal",""
"1752103288-250","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures Berluti","20 000CFA","","https://images.coinafrique.com/thumb_5026877_uploaded_image1_1730750286.jpg"
"1752103288-251","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures homme","20 000CFA","Grand Yoff, Dakar, Sénégal",""
"1752103288-252","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures homme","20 000CFA","","https://images.coinafrique.com/thumb_5026875_uploaded_image1_1730750195.jpg"
"1752103288-253","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Baskets Reebok vibrom luis vuitton","30 000CFA","Colobane, Dakar, Sénégal",""
"1752103288-254","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Baskets Reebok vibrom luis vuitton","30 000CFA","","https://images.coinafrique.com/thumb_5026279_uploaded_image1_1730726813.jpg"
"1752103288-255","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures homme","Prix sur demande","Diamalaye 1, Dakar, Sénégal",""
"1752103288-256","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures homme","Prix sur demande","","https://images.coinafrique.com/thumb_5021636_uploaded_image1_1730472276.jpg"
"1752103288-257","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Baskets Nike","20 000CFA","Colobane, Dakar, Sénégal",""
"1752103288-258","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Baskets Nike","20 000CFA","","https://images.coinafrique.com/thumb_5020644_uploaded_image1_1730419748.jpg"
"1752103288-259","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Baskets Adidas samba","25 000CFA","Colobane, Dakar, Sénégal",""
"1752103288-260","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Baskets Adidas samba","25 000CFA","","https://images.coinafrique.com/thumb_5020639_uploaded_image1_1730419594.jpg"
"1752103288-261","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Baskets Adidas","20 000CFA","Colobane, Dakar, Sénégal",""
"1752103288-262","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Baskets Adidas","20 000CFA","","https://images.coinafrique.com/thumb_5020636_uploaded_image1_1730419393.jpg"
"1752103288-263","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Baskets Dior GD","25 000CFA","Colobane, Dakar, Sénégal",""
"1752103288-264","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Baskets Dior GD","25 000CFA","","https://images.coinafrique.com/thumb_4976666_uploaded_image1_1728034701.jpg"
